2018-01-30 21:20:04.622 @ ||3|11491.240000|0|1|11479.130000|0|11589.960000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:06.421 @ ||3|11491.240000|0|1|11481.150000|0|11589.919900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:55.618 @ ||3|11491.240000|0|1|11473.060000|0|11590.088800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:57.440 @ ||3|11491.240000|0|1|11474.070000|0|11590.070000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:19:59.235 @ ||3|11491.240000|0|1|11475.090000|0|11590.040000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:01.021 @ ||3|11491.240000|0|1|11476.100000|0|11590.000000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:02.844 @ ||3|11491.240000|0|1|11478.130000|0|11589.970000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:04.622 @ ||3|11491.240000|0|1|11479.130000|0|11589.960000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:06.421 @ ||3|11491.240000|0|1|11481.150000|0|11589.919900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:08.208 @ ||3|11491.240000|0|1|11482.160000|0|11589.889800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:09.991 @ ||3|11491.240000|0|1|11484.190000|0|11589.860000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:11.778 @ ||3|11491.240000|0|1|11485.220000|0|11589.840000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:13.559 @ ||3|11491.240000|0|1|11486.230000|0|11589.829900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:15.349 @ ||3|11491.240000|0|1|11487.250000|0|11589.809700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:17.134 @ ||3|11491.240000|0|1|11487.250000|0|11589.790000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:18.947 @ ||3|11491.240000|0|1|11489.270000|0|11589.780000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:20.725 @ ||3|11491.240000|0|1|11489.270000|0|11589.769800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:23.148 @ ||3|11491.240000|0|1|11491.300000|0|11589.739800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:24.942 @ ||3|11491.240000|0|1|11492.310000|0|11589.710000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:26.729 @ ||3|11491.240000|0|1|11493.320000|0|11589.670000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:28.514 @ ||3|11491.240000|0|1|11494.330000|0|11589.680000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:30.315 @ ||3|11491.240000|0|1|11496.350000|0|11589.639900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:32.107 @ ||3|11491.240000|0|1|11497.360100|0|11589.629800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:33.983 @ ||3|11491.240000|0|1|11499.380000|0|11589.619800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:35.783 @ ||3|11491.240000|0|1|11500.390000|0|11589.609700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:37.583 @ ||3|11491.240000|0|1|11501.410000|0|11589.589900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:39.421 @ ||3|11491.240000|0|1|11501.420000|0|11589.579900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:41.203 @ ||3|11491.240000|0|1|11503.450000|0|11589.559500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:43.004 @ ||3|11491.240000|0|1|11504.460000|0|11589.549500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:44.793 @ ||3|11491.240000|0|1|11505.490000|0|11589.539400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:46.597 @ ||3|11491.240000|0|1|11506.490000|0|11589.509000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:48.392 @ ||3|11491.240000|0|1|11507.510000|0|11589.488900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:50.175 @ ||3|11491.240000|0|1|11508.510000|0|11589.460000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:51.971 @ ||3|11491.240000|0|1|11510.530000|0|11589.449800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:53.762 @ ||3|11491.240000|0|1|11511.540100|0|11589.410000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:55.541 @ ||3|11491.240000|0|1|11513.560000|0|11589.390000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:57.342 @ ||3|11491.240000|0|1|11513.570000|0|11589.379800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:59.123 @ ||3|11491.240000|0|1|11515.600000|0|11589.369700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:00.915 @ ||3|11491.240000|0|1|11515.600000|0|11589.359500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:02.701 @ ||3|11491.240000|0|1|11517.620000|0|11589.349400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:04.499 @ ||3|11491.240000|0|1|11518.640000|0|11589.339200|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:06.312 @ ||3|11491.240000|0|1|11520.660000|0|11589.329200|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:08.107 @ ||3|11491.240000|0|1|11521.670000|0|11589.319900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:09.904 @ ||3|11491.240000|0|1|11521.670000|0|11589.299800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:20:59.123 @ ||3|11491.240000|0|1|11515.600000|0|11589.369700|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:00.915 @ ||3|11491.240000|0|1|11515.600000|0|11589.359500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:02.701 @ ||3|11491.240000|0|1|11517.620000|0|11589.349400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:04.499 @ ||3|11491.240000|0|1|11518.640000|0|11589.339200|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:06.312 @ ||3|11491.240000|0|1|11520.660000|0|11589.329200|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:08.108 @ ||3|11491.240000|0|1|11521.670000|0|11589.319900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:09.904 @ ||3|11491.240000|0|1|11521.670000|0|11589.299800|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:11.682 @ ||3|11491.240000|0|1|11521.670000|0|11589.280000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:13.471 @ ||3|11491.240000|0|1|11521.670000|0|11589.269600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:15.259 @ ||3|11491.240000|0|1|11521.670000|0|11589.259500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:17.064 @ ||3|11491.240000|0|1|11521.680000|0|11589.239400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:18.846 @ ||3|11491.240000|0|1|11521.680000|0|11589.229300|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:20.635 @ ||3|11491.240000|0|1|11521.680000|0|11589.209400|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:22.434 @ ||3|11491.240000|0|1|11521.680000|0|11589.199200|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:24.228 @ ||3|11491.240000|0|1|11521.680000|0|11589.188900|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:26.038 @ ||3|11491.240000|0|1|11521.680000|0|11589.178600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:27.833 @ ||3|11491.240000|0|1|11521.680000|0|11589.168500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:29.629 @ ||3|11491.240000|0|1|11521.680000|0|11589.148600|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:31.414 @ ||3|11491.240000|0|1|11521.680000|0|11589.128500|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:33.211 @ ||3|11491.240000|0|1|11521.680000|0|11589.108300|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:35.041 @ ||3|11491.240000|0|1|11458.070000|0|11589.108200|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:36.838 @ ||3|11491.240000|0|1|11458.070000|0|11589.098000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
2018-01-30 21:21:38.614 @ ||3|11491.240000|0|1|11459.080000|0|11589.088000|0|0|0.000000|12082.470000|11404.220000|0.000000|0.000000|0.000000
