2018-01-24 22:42:17.807 @ ESH8 FUT GLOBEX 50|22:42:17.807|2|2800.500000|155|1
2018-01-24 22:42:17.989 @ ESM8 FUT GLOBEX 50|22:42:17.988|1|2803.000000|4|1
2018-01-24 22:42:17.989 @ ESM8 FUT GLOBEX 50|22:42:17.988|2|2803.500000|2|1
2018-01-24 22:42:18.311 @ AAPL STK SMART|22:42:18.311|0|174.940000|1|1
2018-01-24 22:42:18.489 @ SPY STK SMART|22:42:18.488|2|279.860000|1|1
2018-01-24 22:42:18.812 @ AMZN STK SMART|22:42:18.811|0|1286.790000|1|1
2018-01-24 22:42:18.812 @ ESH8 FUT GLOBEX 50|22:42:18.812|1|2800.250000|220|1
2018-01-24 22:42:18.812 @ ESH8 FUT GLOBEX 50|22:42:18.812|2|2800.500000|300|1
2018-01-24 22:42:19.239 @ EUR.USD CASH IDEALPRO|22:42:19.238|1|1.231430|7000000|1
2018-01-24 22:42:19.239 @ EUR.USD CASH IDEALPRO|22:42:19.239|2|1.231440|1000000|1
2018-01-24 22:42:19.239 @ EUR.USD CASH IDEALPRO|22:42:19.239|1|1.231430|7000000|1
2018-01-24 22:42:19.489 @ AMZN STK SMART|22:42:19.488|2|1287.170000|2|1
2018-01-24 22:42:19.489 @ AMZN STK SMART|22:42:19.489|2|1287.170000|2|1
2018-01-24 22:42:19.489 @ AAPL STK SMART|22:42:19.489|1|174.970000|2|1
2018-01-24 22:42:19.489 @ AAPL STK SMART|22:42:19.489|2|174.980000|2|1
2018-01-24 22:42:19.490 @ AAPL STK SMART|22:42:19.489|1|174.970000|2|1
2018-01-24 22:42:19.751 @ TSLA STK SMART|22:42:19.751|0|346.870000|1|1
2018-01-24 22:42:19.752 @ SPY STK SMART|22:42:19.751|1|279.830000|8|1
2018-01-24 22:42:19.752 @ EUR.USD CASH IDEALPRO|22:42:19.752|1|1.231430|800000|1
2018-01-24 22:42:20.001 @ ESH8 FUT GLOBEX 50|22:42:20.001|0|2800.250000|19|1
2018-01-24 22:42:20.001 @ ESH8 FUT GLOBEX 50|22:42:20.001|1|2800.250000|160|1
2018-01-24 22:42:20.002 @ ESH8 FUT GLOBEX 50|22:42:20.001|2|2800.500000|235|1
2018-01-24 22:42:20.301 @ AAPL STK SMART|22:42:20.301|0|174.970000|1|1
2018-01-24 22:42:20.803 @ GOOGL STK SMART|22:42:20.803|1|1146.980000|1|1
2018-01-24 22:42:21.051 @ SPY STK SMART|22:42:21.051|0|279.830000|1|1
2018-01-24 22:42:21.051 @ ESH8 FUT GLOBEX 50|22:42:21.051|0|2800.500000|1|1
2018-01-24 22:42:21.051 @ ESH8 FUT GLOBEX 50|22:42:21.051|0|2800.500000|1|1
2018-01-24 22:42:21.052 @ ESH8 FUT GLOBEX 50|22:42:21.051|1|2800.250000|152|1
2018-01-24 22:42:21.052 @ ESH8 FUT GLOBEX 50|22:42:21.051|2|2800.500000|140|1
2018-01-24 22:42:21.303 @ GOOGL STK SMART|22:42:21.303|1|1147.080000|1|1
2018-01-24 22:42:21.304 @ GOOGL STK SMART|22:42:21.303|2|1147.590000|1|1
2018-01-24 22:42:21.491 @ SPY STK SMART|22:42:21.491|2|279.860000|25|1
2018-01-24 22:42:21.816 @ AMZN STK SMART|22:42:21.816|0|1287.430000|1|1
2018-01-24 22:42:21.816 @ AMZN STK SMART|22:42:21.816|1|1286.860000|1|1
2018-01-24 22:42:21.816 @ AMZN STK SMART|22:42:21.816|2|1287.220000|1|1
2018-01-24 22:42:21.817 @ AMZN STK SMART|22:42:21.816|1|1286.860000|1|1
2018-01-24 22:42:21.817 @ AMZN STK SMART|22:42:21.816|2|1287.220000|1|1
2018-01-24 22:42:22.070 @ ESH8 FUT GLOBEX 50|22:42:22.069|0|2800.500000|5|1
2018-01-24 22:42:22.070 @ ESH8 FUT GLOBEX 50|22:42:22.070|1|2800.250000|186|1
2018-01-24 22:42:22.070 @ ESH8 FUT GLOBEX 50|22:42:22.070|2|2800.500000|277|1
2018-01-24 22:42:22.504 @ EUR.USD CASH IDEALPRO|22:42:22.503|1|1.231440|1000000|1
2018-01-24 22:42:22.504 @ EUR.USD CASH IDEALPRO|22:42:22.504|2|1.231450|1000000|1
2018-01-24 22:42:22.504 @ EUR.USD CASH IDEALPRO|22:42:22.504|1|1.231440|1000000|1
2018-01-24 22:42:22.753 @ TSLA STK SMART|22:42:22.753|0|346.810000|2|1
2018-01-24 22:42:22.754 @ TSLA STK SMART|22:42:22.753|0|346.810000|2|1
2018-01-24 22:42:22.754 @ SPY STK SMART|22:42:22.753|1|279.830000|20|1
2018-01-24 22:42:23.004 @ ESH8 FUT GLOBEX 50|22:42:23.004|0|2800.250000|1|1
2018-01-24 22:42:23.004 @ ESH8 FUT GLOBEX 50|22:42:23.004|0|2800.250000|1|1
2018-01-24 22:42:23.005 @ ESH8 FUT GLOBEX 50|22:42:23.004|1|2800.250000|8|1
2018-01-24 22:42:23.005 @ ESH8 FUT GLOBEX 50|22:42:23.004|2|2800.500000|3|1
2018-01-24 22:42:23.254 @ EUR.USD CASH IDEALPRO|22:42:23.253|2|1.231450|500000|1
2018-01-24 22:42:23.493 @ AAPL STK SMART|22:42:23.493|2|174.990000|1|1
2018-01-24 22:42:23.493 @ AAPL STK SMART|22:42:23.493|2|174.990000|1|1
2018-01-24 22:42:23.493 @ EUR.USD CASH IDEALPRO|22:42:23.493|2|1.231460|500000|1
2018-01-24 22:42:23.816 @ SPY STK SMART|22:42:23.816|0|279.850000|1|1
2018-01-24 22:42:24.055 @ ESH8 FUT GLOBEX 50|22:42:24.055|0|2800.500000|1|1
2018-01-24 22:42:24.055 @ ESH8 FUT GLOBEX 50|22:42:24.055|1|2800.250000|168|1
2018-01-24 22:42:24.056 @ ESH8 FUT GLOBEX 50|22:42:24.055|2|2800.500000|248|1
2018-01-24 22:42:24.056 @ TSLA STK SMART|22:42:24.056|1|346.700000|1|1
2018-01-24 22:42:24.056 @ TSLA STK SMART|22:42:24.056|2|346.930000|1|1
2018-01-24 22:42:24.276 @ AAPL STK SMART|22:42:24.276|0|174.970000|7|1
2018-01-24 22:42:24.566 @ TSLA STK SMART|22:42:24.566|0|346.890000|1|1
2018-01-24 22:42:24.567 @ TSLA STK SMART|22:42:24.566|0|346.890000|1|1
2018-01-24 22:42:24.567 @ GOOGL STK SMART|22:42:24.567|1|1147.150000|1|1
2018-01-24 22:42:24.567 @ GOOGL STK SMART|22:42:24.567|2|1147.660000|1|1
2018-01-24 22:42:24.567 @ SPY STK SMART|22:42:24.567|2|279.860000|20|1
2018-01-24 22:42:24.816 @ AMZN STK SMART|22:42:24.815|0|1287.020000|1|1
2018-01-24 22:42:25.006 @ AAPL STK SMART|22:42:25.006|0|174.970000|1|1
2018-01-24 22:42:25.006 @ ESH8 FUT GLOBEX 50|22:42:25.006|1|2800.250000|155|1
2018-01-24 22:42:25.007 @ ESH8 FUT GLOBEX 50|22:42:25.006|2|2800.500000|215|1
2018-01-24 22:42:25.245 @ AMZN STK SMART|22:42:25.245|1|1286.810000|1|1
2018-01-24 22:42:25.246 @ AMZN STK SMART|22:42:25.245|2|1287.210000|2|1
2018-01-24 22:42:25.246 @ AMZN STK SMART|22:42:25.245|2|1287.210000|2|1
2018-01-24 22:42:25.246 @ EUR.USD CASH IDEALPRO|22:42:25.246|1|1.231680|1000000|1
2018-01-24 22:42:25.246 @ EUR.USD CASH IDEALPRO|22:42:25.246|2|1.231710|1000000|1
2018-01-24 22:42:25.246 @ EUR.USD CASH IDEALPRO|22:42:25.246|2|1.231710|1000000|1
2018-01-24 22:42:25.495 @ AAPL STK SMART|22:42:25.495|2|174.990000|2|1
2018-01-24 22:42:25.805 @ SPY STK SMART|22:42:25.805|0|279.830000|1|1
2018-01-24 22:42:25.806 @ TSLA STK SMART|22:42:25.805|0|346.720000|2|1
2018-01-24 22:42:25.806 @ TSLA STK SMART|22:42:25.806|0|346.720000|2|1
2018-01-24 22:42:25.999 @ ESH8 FUT GLOBEX 50|22:42:25.998|1|2800.250000|153|1
2018-01-24 22:42:25.999 @ ESH8 FUT GLOBEX 50|22:42:25.998|2|2800.500000|174|1
2018-01-24 22:42:25.999 @ EUR.USD CASH IDEALPRO|22:42:25.999|1|1.231700|1000000|1
2018-01-24 22:42:25.999 @ AMZN STK SMART|22:42:25.999|1|1286.850000|1|1
2018-01-24 22:42:25.999 @ AMZN STK SMART|22:42:25.999|2|1287.210000|1|1
2018-01-24 22:42:26.319 @ SPY STK SMART|22:42:26.318|1|279.830000|7|1
2018-01-24 22:42:26.826 @ AAPL STK SMART|22:42:26.826|0|175.410000|1|1
2018-01-24 22:42:26.826 @ TSLA STK SMART|22:42:26.826|1|346.720000|1|1
2018-01-24 22:42:26.827 @ TSLA STK SMART|22:42:26.826|2|346.950000|1|1
2018-01-24 22:42:26.999 @ ESH8 FUT GLOBEX 50|22:42:26.998|1|2800.250000|179|1
2018-01-24 22:42:26.999 @ ESH8 FUT GLOBEX 50|22:42:26.999|2|2800.500000|252|1
2018-01-24 22:42:27.249 @ AAPL STK SMART|22:42:27.249|0|174.970000|3|1
2018-01-24 22:42:27.249 @ AAPL STK SMART|22:42:27.249|0|174.970000|3|1
2018-01-24 22:42:27.510 @ SPY STK SMART|22:42:27.510|0|279.860000|1|1
2018-01-24 22:42:27.510 @ AAPL STK SMART|22:42:27.510|2|174.980000|2|1
2018-01-24 22:42:27.510 @ AAPL STK SMART|22:42:27.510|1|174.970000|3|1
2018-01-24 22:42:27.511 @ SPY STK SMART|22:42:27.510|1|279.850000|28|1
2018-01-24 22:42:27.511 @ SPY STK SMART|22:42:27.511|2|279.870000|32|1
2018-01-24 22:42:27.511 @ SPY STK SMART|22:42:27.511|1|279.850000|28|1
2018-01-24 22:42:27.511 @ SPY STK SMART|22:42:27.511|2|279.870000|32|1
2018-01-24 22:42:27.750 @ GOOGL STK SMART|22:42:27.749|1|1147.020000|2|1
2018-01-24 22:42:27.750 @ GOOGL STK SMART|22:42:27.749|2|1147.710000|2|1
2018-01-24 22:42:27.750 @ GOOGL STK SMART|22:42:27.750|1|1147.020000|2|1
2018-01-24 22:42:27.750 @ GOOGL STK SMART|22:42:27.750|2|1147.710000|2|1
2018-01-24 22:42:28.011 @ AAPL STK SMART|22:42:28.011|0|174.990000|1|1
2018-01-24 22:42:28.012 @ AAPL STK SMART|22:42:28.011|0|174.990000|1|1
2018-01-24 22:42:28.012 @ ESH8 FUT GLOBEX 50|22:42:28.011|1|2800.250000|66|1
2018-01-24 22:42:28.012 @ ESH8 FUT GLOBEX 50|22:42:28.012|2|2800.500000|85|1
2018-01-24 22:42:28.251 @ EUR.USD CASH IDEALPRO|22:42:28.251|1|1.231350|1000000|1
2018-01-24 22:42:28.251 @ EUR.USD CASH IDEALPRO|22:42:28.251|2|1.231380|1000000|1
2018-01-24 22:42:28.512 @ TSLA STK SMART|22:42:28.511|0|346.790000|1|1
2018-01-24 22:42:28.512 @ TSLA STK SMART|22:42:28.511|0|346.790000|1|1
2018-01-24 22:42:28.512 @ AAPL STK SMART|22:42:28.512|2|174.980000|3|1
2018-01-24 22:42:28.823 @ SPY STK SMART|22:42:28.823|0|279.860000|2|1
2018-01-24 22:42:29.012 @ TSLA STK SMART|22:42:29.012|0|346.890000|1|1
2018-01-24 22:42:29.012 @ ESH8 FUT GLOBEX 50|22:42:29.012|1|2800.250000|270|1
2018-01-24 22:42:29.012 @ ESH8 FUT GLOBEX 50|22:42:29.012|2|2800.500000|330|1
2018-01-24 22:42:29.012 @ EUR.USD CASH IDEALPRO|22:42:29.012|2|1.231360|1000000|1
2018-01-24 22:42:29.262 @ AAPL STK SMART|22:42:29.262|0|174.950000|1|1
2018-01-24 22:42:29.262 @ GOOGL STK SMART|22:42:29.262|1|1147.040000|2|1
2018-01-24 22:42:29.262 @ GOOGL STK SMART|22:42:29.262|2|1147.730000|2|1
2018-01-24 22:42:29.262 @ AAPL STK SMART|22:42:29.262|1|174.950000|5|1
2018-01-24 22:42:29.263 @ AAPL STK SMART|22:42:29.262|1|174.950000|5|1
2018-01-24 22:42:29.501 @ SPY STK SMART|22:42:29.501|1|279.850000|21|1
2018-01-24 22:42:30.001 @ ESM8 FUT GLOBEX 50|22:42:30.001|1|2803.250000|4|1
2018-01-24 22:42:30.001 @ ESM8 FUT GLOBEX 50|22:42:30.001|2|2803.750000|2|1
2018-01-24 22:42:30.001 @ ESH8 FUT GLOBEX 50|22:42:30.001|1|2800.250000|176|1
2018-01-24 22:42:30.002 @ ESH8 FUT GLOBEX 50|22:42:30.001|2|2800.500000|248|1
2018-01-24 22:42:30.002 @ TSLA STK SMART|22:42:30.001|1|346.700000|1|1
2018-01-24 22:42:30.002 @ TSLA STK SMART|22:42:30.002|2|346.930000|1|1
2018-01-24 22:42:30.511 @ SPY STK SMART|22:42:30.511|1|279.850000|16|1
2018-01-24 22:42:30.511 @ SPY STK SMART|22:42:30.511|2|279.870000|24|1
2018-01-24 22:42:30.753 @ AMZN STK SMART|22:42:30.753|1|1286.860000|1|1
2018-01-24 22:42:30.753 @ AMZN STK SMART|22:42:30.753|2|1287.220000|4|1
2018-01-24 22:42:30.753 @ AMZN STK SMART|22:42:30.753|2|1287.220000|4|1
2018-01-24 22:42:30.754 @ AAPL STK SMART|22:42:30.753|1|174.970000|1|1
2018-01-24 22:42:30.754 @ AAPL STK SMART|22:42:30.753|1|174.970000|1|1
2018-01-24 22:42:30.754 @ GOOGL STK SMART|22:42:30.754|1|1146.980000|1|1
2018-01-24 22:42:30.754 @ GOOGL STK SMART|22:42:30.754|2|1147.550000|1|1
2018-01-24 22:42:30.754 @ GOOGL STK SMART|22:42:30.754|1|1146.980000|1|1
2018-01-24 22:42:30.754 @ GOOGL STK SMART|22:42:30.754|2|1147.550000|1|1
2018-01-24 22:42:31.003 @ ESH8 FUT GLOBEX 50|22:42:31.003|1|2800.250000|178|1
2018-01-24 22:42:31.003 @ ESH8 FUT GLOBEX 50|22:42:31.003|2|2800.500000|251|1
2018-01-24 22:42:31.264 @ ESH8 FUT GLOBEX 50|22:42:31.264|0|2800.500000|2|1
2018-01-24 22:42:31.265 @ AMZN STK SMART|22:42:31.264|1|1286.850000|2|1
2018-01-24 22:42:31.265 @ AMZN STK SMART|22:42:31.264|1|1286.850000|2|1
2018-01-24 22:42:31.503 @ EUR.USD CASH IDEALPRO|22:42:31.503|1|1.231330|500000|1
2018-01-24 22:42:31.504 @ EUR.USD CASH IDEALPRO|22:42:31.503|2|1.231340|1000000|1
2018-01-24 22:42:31.504 @ EUR.USD CASH IDEALPRO|22:42:31.503|1|1.231330|500000|1
2018-01-24 22:42:31.826 @ SPY STK SMART|22:42:31.825|0|279.860000|1|1
2018-01-24 22:42:31.826 @ AAPL STK SMART|22:42:31.826|0|174.970000|1|1
2018-01-24 22:42:31.826 @ AMZN STK SMART|22:42:31.826|0|1286.480000|1|1
2018-01-24 22:42:32.003 @ AMZN STK SMART|22:42:32.003|1|1286.860000|1|1
2018-01-24 22:42:32.003 @ AMZN STK SMART|22:42:32.003|1|1286.860000|1|1
2018-01-24 22:42:32.003 @ AMZN STK SMART|22:42:32.003|2|1287.220000|1|1
2018-01-24 22:42:32.514 @ ESH8 FUT GLOBEX 50|22:42:32.513|0|2800.250000|1|1
2018-01-24 22:42:32.514 @ ESH8 FUT GLOBEX 50|22:42:32.513|0|2800.250000|1|1
2018-01-24 22:42:32.514 @ AAPL STK SMART|22:42:32.514|2|175.000000|14|1
2018-01-24 22:42:32.514 @ AAPL STK SMART|22:42:32.514|2|175.000000|14|1
2018-01-24 22:42:32.753 @ TSLA STK SMART|22:42:32.753|1|346.720000|1|1
2018-01-24 22:42:32.753 @ TSLA STK SMART|22:42:32.753|2|346.950000|1|1
2018-01-24 22:42:33.016 @ TSLA STK SMART|22:42:33.016|0|346.850000|1|1
2018-01-24 22:42:33.016 @ SPY STK SMART|22:42:33.016|1|279.850000|4|1
2018-01-24 22:42:33.267 @ TSLA STK SMART|22:42:33.266|0|346.700000|1|1
2018-01-24 22:42:33.267 @ ESH8 FUT GLOBEX 50|22:42:33.266|1|2800.250000|159|1
2018-01-24 22:42:33.267 @ ESH8 FUT GLOBEX 50|22:42:33.267|2|2800.500000|178|1
2018-01-24 22:42:33.571 @ SPY STK SMART|22:42:33.571|2|279.870000|27|1
2018-01-24 22:42:33.816 @ ESH8 FUT GLOBEX 50|22:42:33.815|0|2800.500000|1|1
2018-01-24 22:42:33.816 @ AAPL STK SMART|22:42:33.815|2|174.990000|1|1
2018-01-24 22:42:33.816 @ AAPL STK SMART|22:42:33.816|2|174.990000|1|1
2018-01-24 22:42:33.816 @ GOOGL STK SMART|22:42:33.816|2|1147.640000|1|1
2018-01-24 22:42:33.816 @ SPY STK SMART|22:42:33.816|1|279.820000|20|1
2018-01-24 22:42:33.816 @ SPY STK SMART|22:42:33.816|2|279.850000|32|1
2018-01-24 22:42:33.817 @ SPY STK SMART|22:42:33.816|1|279.820000|20|1
2018-01-24 22:42:33.817 @ SPY STK SMART|22:42:33.817|2|279.850000|32|1
2018-01-24 22:42:34.006 @ GOOGL STK SMART|22:42:34.005|1|1147.000000|1|1
2018-01-24 22:42:34.006 @ GOOGL STK SMART|22:42:34.005|2|1147.600000|1|1
2018-01-24 22:42:34.006 @ AMZN STK SMART|22:42:34.006|1|1286.840000|1|1
2018-01-24 22:42:34.006 @ AMZN STK SMART|22:42:34.006|2|1287.200000|1|1
2018-01-24 22:42:34.256 @ ESH8 FUT GLOBEX 50|22:42:34.255|1|2800.250000|208|1
2018-01-24 22:42:34.256 @ ESH8 FUT GLOBEX 50|22:42:34.255|2|2800.500000|272|1
2018-01-24 22:42:34.505 @ EUR.USD CASH IDEALPRO|22:42:34.505|1|1.231350|1000000|1
2018-01-24 22:42:34.506 @ EUR.USD CASH IDEALPRO|22:42:34.505|2|1.231360|1000000|1
2018-01-24 22:42:34.506 @ EUR.USD CASH IDEALPRO|22:42:34.505|1|1.231350|1000000|1
2018-01-24 22:42:34.771 @ AAPL STK SMART|22:42:34.770|0|174.980000|1|1
2018-01-24 22:42:34.771 @ AMZN STK SMART|22:42:34.771|0|1287.350000|1|1
2018-01-24 22:42:35.270 @ ESH8 FUT GLOBEX 50|22:42:35.269|0|2800.500000|17|1
2018-01-24 22:42:35.270 @ AAPL STK SMART|22:42:35.270|0|174.970000|1|1
2018-01-24 22:42:35.270 @ AAPL STK SMART|22:42:35.270|1|174.950000|8|1
2018-01-24 22:42:35.271 @ AAPL STK SMART|22:42:35.270|2|174.970000|1|1
2018-01-24 22:42:35.271 @ AAPL STK SMART|22:42:35.270|1|174.950000|8|1
2018-01-24 22:42:35.271 @ ESH8 FUT GLOBEX 50|22:42:35.271|1|2800.250000|152|1
2018-01-24 22:42:35.271 @ ESH8 FUT GLOBEX 50|22:42:35.271|2|2800.500000|148|1
2018-01-24 22:42:36.331 @ SPY STK SMART|22:42:36.331|0|279.820000|1|1
2018-01-24 22:42:36.332 @ TSLA STK SMART|22:42:36.331|0|346.830000|1|1
2018-01-24 22:42:36.332 @ SPY STK SMART|22:42:36.332|2|279.850000|5|1
2018-01-24 22:42:36.332 @ TSLA STK SMART|22:42:36.332|2|346.970000|2|1
2018-01-24 22:42:36.332 @ TSLA STK SMART|22:42:36.332|1|346.720000|2|1
2018-01-24 22:42:36.333 @ TSLA STK SMART|22:42:36.332|2|346.970000|2|1
2018-01-24 22:42:36.333 @ GOOGL STK SMART|22:42:36.332|1|1146.980000|2|1
2018-01-24 22:42:36.333 @ GOOGL STK SMART|22:42:36.333|2|1147.680000|2|1
2018-01-24 22:42:36.333 @ GOOGL STK SMART|22:42:36.333|1|1146.980000|2|1
2018-01-24 22:42:36.333 @ GOOGL STK SMART|22:42:36.333|2|1147.680000|2|1
2018-01-24 22:42:36.333 @ ESH8 FUT GLOBEX 50|22:42:36.333|1|2800.250000|144|1
2018-01-24 22:42:36.333 @ ESH8 FUT GLOBEX 50|22:42:36.333|2|2800.500000|224|1
2018-01-24 22:42:36.582 @ SPY STK SMART|22:42:36.582|0|279.830000|1|1
2018-01-24 22:42:36.582 @ SPY STK SMART|22:42:36.582|1|279.820000|6|1
2018-01-24 22:42:36.832 @ ESH8 FUT GLOBEX 50|22:42:36.831|0|2800.250000|1|1
2018-01-24 22:42:36.832 @ ESH8 FUT GLOBEX 50|22:42:36.832|0|2800.250000|1|1
2018-01-24 22:42:36.832 @ AAPL STK SMART|22:42:36.832|1|174.950000|7|1
2018-01-24 22:42:37.021 @ AMZN STK SMART|22:42:37.021|0|1286.950000|1|1
2018-01-24 22:42:37.021 @ GOOGL STK SMART|22:42:37.021|1|1146.930000|1|1
2018-01-24 22:42:37.022 @ GOOGL STK SMART|22:42:37.021|2|1147.470000|1|1
2018-01-24 22:42:37.022 @ GOOGL STK SMART|22:42:37.021|1|1146.930000|1|1
2018-01-24 22:42:37.022 @ GOOGL STK SMART|22:42:37.022|2|1147.470000|1|1
2018-01-24 22:42:37.261 @ ESH8 FUT GLOBEX 50|22:42:37.261|1|2800.250000|288|1
2018-01-24 22:42:37.261 @ ESH8 FUT GLOBEX 50|22:42:37.261|2|2800.500000|334|1
2018-01-24 22:42:37.511 @ SPY STK SMART|22:42:37.510|1|279.820000|10|1
2018-01-24 22:42:37.511 @ SPY STK SMART|22:42:37.511|2|279.850000|20|1
2018-01-24 22:42:37.834 @ AMZN STK SMART|22:42:37.833|0|1287.360000|1|1
2018-01-24 22:42:38.081 @ ESH8 FUT GLOBEX 50|22:42:38.081|0|2800.500000|15|1
2018-01-24 22:42:38.081 @ ESH8 FUT GLOBEX 50|22:42:38.081|0|2800.500000|15|1
2018-01-24 22:42:38.082 @ EUR.USD CASH IDEALPRO|22:42:38.081|1|1.231330|1000000|1
2018-01-24 22:42:38.082 @ EUR.USD CASH IDEALPRO|22:42:38.081|2|1.231350|1000000|1
2018-01-24 22:42:38.332 @ AAPL STK SMART|22:42:38.331|0|174.950000|2|1
2018-01-24 22:42:38.332 @ AAPL STK SMART|22:42:38.332|0|174.950000|2|1
2018-01-24 22:42:38.332 @ ESH8 FUT GLOBEX 50|22:42:38.332|1|2800.250000|160|1
2018-01-24 22:42:38.332 @ ESH8 FUT GLOBEX 50|22:42:38.332|2|2800.500000|165|1
2018-01-24 22:42:39.071 @ ESH8 FUT GLOBEX 50|22:42:39.071|0|2800.250000|1|1
2018-01-24 22:42:39.071 @ ESH8 FUT GLOBEX 50|22:42:39.071|0|2800.250000|1|1
2018-01-24 22:42:39.071 @ EUR.USD CASH IDEALPRO|22:42:39.071|1|1.231340|1000000|1
2018-01-24 22:42:39.332 @ SPY STK SMART|22:42:39.331|0|279.820000|1|1
2018-01-24 22:42:39.332 @ TSLA STK SMART|22:42:39.332|0|347.020000|1|1
2018-01-24 22:42:39.332 @ ESH8 FUT GLOBEX 50|22:42:39.332|1|2800.250000|101|1
2018-01-24 22:42:39.332 @ ESH8 FUT GLOBEX 50|22:42:39.332|2|2800.500000|16|1
2018-01-24 22:42:39.333 @ TSLA STK SMART|22:42:39.332|1|346.730000|1|1
2018-01-24 22:42:39.333 @ TSLA STK SMART|22:42:39.332|2|346.960000|1|1
2018-01-24 22:42:39.333 @ TSLA STK SMART|22:42:39.333|1|346.730000|1|1
2018-01-24 22:42:39.333 @ TSLA STK SMART|22:42:39.333|2|346.960000|1|1
2018-01-24 22:42:39.333 @ SPY STK SMART|22:42:39.333|2|279.850000|25|1
2018-01-24 22:42:39.523 @ SPY STK SMART|22:42:39.523|1|279.820000|20|1
2018-01-24 22:42:39.836 @ AAPL STK SMART|22:42:39.836|1|174.970000|2|1
2018-01-24 22:42:39.836 @ AAPL STK SMART|22:42:39.836|2|174.980000|2|1
2018-01-24 22:42:39.836 @ AAPL STK SMART|22:42:39.836|1|174.970000|2|1
2018-01-24 22:42:39.837 @ AAPL STK SMART|22:42:39.836|2|174.980000|2|1
2018-01-24 22:42:40.013 @ AMZN STK SMART|22:42:40.013|2|1287.220000|1|1
2018-01-24 22:42:40.013 @ AMZN STK SMART|22:42:40.013|1|1286.840000|2|1
2018-01-24 22:42:40.336 @ AAPL STK SMART|22:42:40.336|0|174.970000|1|1
2018-01-24 22:42:40.337 @ AAPL STK SMART|22:42:40.336|0|174.970000|1|1
2018-01-24 22:42:40.337 @ GOOGL STK SMART|22:42:40.336|1|1146.860000|1|1
2018-01-24 22:42:40.337 @ ESH8 FUT GLOBEX 50|22:42:40.337|1|2800.250000|250|1
2018-01-24 22:42:40.337 @ ESH8 FUT GLOBEX 50|22:42:40.337|2|2800.500000|300|1
2018-01-24 22:42:40.842 @ AMZN STK SMART|22:42:40.841|0|1287.010000|1|1
2018-01-24 22:42:40.842 @ EUR.USD CASH IDEALPRO|22:42:40.842|1|1.231400|800000|1
2018-01-24 22:42:40.842 @ EUR.USD CASH IDEALPRO|22:42:40.842|2|1.231410|1000000|1
2018-01-24 22:42:40.843 @ EUR.USD CASH IDEALPRO|22:42:40.842|1|1.231400|800000|1
2018-01-24 22:42:40.843 @ AAPL STK SMART|22:42:40.843|1|174.970000|4|1
2018-01-24 22:42:41.340 @ SPY STK SMART|22:42:41.340|0|279.820000|2|1
2018-01-24 22:42:41.340 @ TSLA STK SMART|22:42:41.340|0|346.940000|2|1
2018-01-24 22:42:41.341 @ TSLA STK SMART|22:42:41.340|0|346.940000|2|1
2018-01-24 22:42:41.341 @ AAPL STK SMART|22:42:41.340|0|174.950000|1|1
2018-01-24 22:42:41.341 @ GOOGL STK SMART|22:42:41.341|2|1147.460000|1|1
2018-01-24 22:42:41.341 @ ESH8 FUT GLOBEX 50|22:42:41.341|1|2800.250000|108|1
2018-01-24 22:42:41.341 @ ESH8 FUT GLOBEX 50|22:42:41.341|2|2800.500000|58|1
2018-01-24 22:42:41.840 @ TSLA STK SMART|22:42:41.840|0|346.840000|1|1
2018-01-24 22:42:41.841 @ TSLA STK SMART|22:42:41.840|0|346.840000|1|1
2018-01-24 22:42:41.841 @ ESH8 FUT GLOBEX 50|22:42:41.840|0|2800.500000|1|1
2018-01-24 22:42:42.090 @ AAPL STK SMART|22:42:42.090|0|175.900000|1|1
2018-01-24 22:42:42.090 @ AMZN STK SMART|22:42:42.090|1|1286.830000|2|1
2018-01-24 22:42:42.590 @ TSLA STK SMART|22:42:42.590|0|346.850000|1|1
2018-01-24 22:42:42.838 @ AAPL STK SMART|22:42:42.837|1|174.950000|8|1
2018-01-24 22:42:42.838 @ AAPL STK SMART|22:42:42.838|2|174.970000|2|1
2018-01-24 22:42:42.838 @ AAPL STK SMART|22:42:42.838|1|174.950000|8|1
2018-01-24 22:42:42.838 @ SPY STK SMART|22:42:42.838|2|279.850000|40|1
2018-01-24 22:42:43.019 @ EUR.USD CASH IDEALPRO|22:42:43.019|1|1.231400|1000000|1
2018-01-24 22:42:43.331 @ TSLA STK SMART|22:42:43.331|0|346.980000|2|1
2018-01-24 22:42:43.331 @ TSLA STK SMART|22:42:43.331|0|346.980000|2|1
2018-01-24 22:42:43.591 @ SPY STK SMART|22:42:43.591|0|279.820000|1|1
2018-01-24 22:42:43.591 @ ESH8 FUT GLOBEX 50|22:42:43.591|1|2800.250000|63|1
2018-01-24 22:42:43.591 @ ESH8 FUT GLOBEX 50|22:42:43.591|2|2800.500000|80|1
2018-01-24 22:42:43.591 @ GOOGL STK SMART|22:42:43.591|1|1146.830000|1|1
2018-01-24 22:42:43.592 @ GOOGL STK SMART|22:42:43.591|2|1147.450000|1|1
2018-01-24 22:42:43.840 @ AMZN STK SMART|22:42:43.839|0|1287.270000|1|1
2018-01-24 22:42:43.840 @ EUR.USD CASH IDEALPRO|22:42:43.840|1|1.231380|1000000|1
2018-01-24 22:42:43.840 @ EUR.USD CASH IDEALPRO|22:42:43.840|2|1.231400|1000000|1
